OCID,CONTRACT_TITLE,CONTRACT_TYPE,PROCUREMENT_METHOD,BUYER_NAME,SUPPLIER_NAMES,CONTRACT_START_DATE,CONTRACT_AMOUNT,CONTRACT_CURRENCY,País
138,Abacavir+Lamivudina 600 + 300mg/tab,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-01-18,143.39514483634,USD,México
139,Abacavir+Lamivudina 600 + 300mg/tab,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-01-18,15845.1635044156,USD,México
140,Abacavir+Lamivudina 600 + 300mg/tab,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-01-18,2796.20532430863,USD,México
141,Abacavir+Lamivudina 600 + 300mg/tab,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-01-18,4015.06405541752,USD,México
142,Abacavir+Lamivudina 600 + 300mg/tab,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-01-18,28965.8192569407,USD,México
143,Abacavir+Lamivudina 600 + 300mg/tab,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-01-18,20075.3202770876,USD,México
144,Abacavir+Lamivudina 600 + 300mg/tab,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-01-18,4732.03977959922,USD,México
145,Abacavir+Lamivudina 600 + 300mg/tab,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-01-18,31690.3270088311,USD,México
146,Abacavir+Lamivudina 600 + 300mg/tab,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-01-18,6739.57180730798,USD,México
147,Abacavir+Lamivudina 600 + 300mg/tab,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-01-18,143.39514483634,USD,México
148,Abacavir+Lamivudina 600 + 300mg/tab,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-01-18,573.58057934536,USD,México
149,Abacavir+Lamivudina 600 + 300mg/tab,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-01-18,286.79028967268,USD,México
150,Abacavir+Lamivudina 600 + 300mg/tab,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-01-18,2222.62474496327,USD,México
151,Abacavir+Lamivudina 600 + 300mg/tab,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-01-18,3584.8786209085,USD,México
152,Abacavir+Lamivudina 600 + 300mg/tab,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-01-18,7098.05966939883,USD,México
153,Abacavir+Lamivudina 600 + 300mg/tab,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-01-18,71.69757241817,USD,México
154,Zidovudina 50mg/5ml solucion oral frasco 240 ml,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"MEDICONSA, S.A. DE C.V.",2018-01-18,571.772701863192,USD,México
155,Zidovudina 50mg/5ml solucion oral frasco 240 ml,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"MEDICONSA, S.A. DE C.V.",2018-01-18,467.814028797157,USD,México
156,Zidovudina 50mg/5ml solucion oral frasco 240 ml,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"MEDICONSA, S.A. DE C.V.",2018-01-18,129.948341332544,USD,México
157,Zidovudina 50mg/5ml solucion oral frasco 240 ml,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"MEDICONSA, S.A. DE C.V.",2018-01-18,519.793365330175,USD,México
158,Zidovudina 50mg/5ml solucion oral frasco 240 ml,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"MEDICONSA, S.A. DE C.V.",2018-01-18,1169.53507199289,USD,México
159,Zidovudina 50mg/5ml solucion oral frasco 240 ml,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"MEDICONSA, S.A. DE C.V.",2018-01-18,311.876019198105,USD,México
160,Zidovudina 50mg/5ml solucion oral frasco 240 ml,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"MEDICONSA, S.A. DE C.V.",2018-01-18,727.710711462244,USD,México
161,Zidovudina 50mg/5ml solucion oral frasco 240 ml,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"MEDICONSA, S.A. DE C.V.",2018-01-18,311.876019198105,USD,México
162,Zidovudina 50mg/5ml solucion oral frasco 240 ml,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"MEDICONSA, S.A. DE C.V.",2018-01-18,259.896682665087,USD,México
163,Zidovudina 50mg/5ml solucion oral frasco 240 ml,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"MEDICONSA, S.A. DE C.V.",2018-01-18,1299.48341332544,USD,México
164,Zidovudina 50mg/5ml solucion oral frasco 240 ml,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"MEDICONSA, S.A. DE C.V.",2018-01-18,363.855355731122,USD,México
165,Zidovudina 50mg/5ml solucion oral frasco 240 ml,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"MEDICONSA, S.A. DE C.V.",2018-01-18,389.845023997631,USD,México
166,Zidovudina 50mg/5ml solucion oral frasco 240 ml,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"MEDICONSA, S.A. DE C.V.",2018-01-18,129.948341332544,USD,México
167,Abacavir 300mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"LANDSTEINER PHARMA, S.A. DE C.V.",2018-01-18,123.453393333783,USD,México
168,Abacavir 300mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"LANDSTEINER PHARMA, S.A. DE C.V.",2018-01-18,148.14407200054,USD,México
169,Abacavir 300mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"LANDSTEINER PHARMA, S.A. DE C.V.",2018-01-18,1037.00850400378,USD,México
170,Abacavir 300mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"LANDSTEINER PHARMA, S.A. DE C.V.",2018-01-18,493.813573335133,USD,México
171,Abacavir 300mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"LANDSTEINER PHARMA, S.A. DE C.V.",2018-01-18,1407.36868400513,USD,México
172,Abacavir 300mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"LANDSTEINER PHARMA, S.A. DE C.V.",2018-01-18,345.669501334593,USD,México
173,Abacavir 300mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"LANDSTEINER PHARMA, S.A. DE C.V.",2018-01-18,271.597465334323,USD,México
174,Abacavir 300mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"LANDSTEINER PHARMA, S.A. DE C.V.",2018-01-18,74.0720360002699,USD,México
175,Abacavir 300mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"LANDSTEINER PHARMA, S.A. DE C.V.",2018-01-18,197.525429334053,USD,México
176,Abacavir 300mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"LANDSTEINER PHARMA, S.A. DE C.V.",2018-01-18,148.14407200054,USD,México
177,Abacavir 300mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"LANDSTEINER PHARMA, S.A. DE C.V.",2018-01-18,938.245789336752,USD,México
178,Abacavir 300mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"LANDSTEINER PHARMA, S.A. DE C.V.",2018-01-18,1209.84325467107,USD,México
179,Abacavir 300mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"LANDSTEINER PHARMA, S.A. DE C.V.",2018-01-18,271.597465334323,USD,México
180,Zidovudina + Lamivudina 300 mg +150 mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"ILS, INTEGRADORA LOGÍSTICA EN SALUD, S.A. DE C.V.",2018-01-18,120.386551141491,USD,México
181,Zidovudina + Lamivudina 300 mg +150 mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"ILS, INTEGRADORA LOGÍSTICA EN SALUD, S.A. DE C.V.",2018-01-18,40.1288503804971,USD,México
182,Zidovudina + Lamivudina 300 mg +150 mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"ILS, INTEGRADORA LOGÍSTICA EN SALUD, S.A. DE C.V.",2018-01-18,1404.5097633174,USD,México
183,Zidovudina + Lamivudina 300 mg +150 mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"ILS, INTEGRADORA LOGÍSTICA EN SALUD, S.A. DE C.V.",2018-01-18,2287.34447168833,USD,México
184,Zidovudina + Lamivudina 300 mg +150 mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"ILS, INTEGRADORA LOGÍSTICA EN SALUD, S.A. DE C.V.",2018-01-18,240.773102282983,USD,México
185,Zidovudina + Lamivudina 300 mg +150 mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"ILS, INTEGRADORA LOGÍSTICA EN SALUD, S.A. DE C.V.",2018-01-18,280.90195266348,USD,México
186,Zidovudina + Lamivudina 300 mg +150 mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"ILS, INTEGRADORA LOGÍSTICA EN SALUD, S.A. DE C.V.",2018-01-18,6982.41996620649,USD,México
187,Zidovudina + Lamivudina 300 mg +150 mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"ILS, INTEGRADORA LOGÍSTICA EN SALUD, S.A. DE C.V.",2018-01-18,160.515401521988,USD,México
188,Zidovudina + Lamivudina 300 mg +150 mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"ILS, INTEGRADORA LOGÍSTICA EN SALUD, S.A. DE C.V.",2018-01-18,160.515401521988,USD,México
189,Zidovudina + Lamivudina 300 mg +150 mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"ILS, INTEGRADORA LOGÍSTICA EN SALUD, S.A. DE C.V.",2018-01-18,642.061606087953,USD,México
190,Zidovudina + Lamivudina 300 mg +150 mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"ILS, INTEGRADORA LOGÍSTICA EN SALUD, S.A. DE C.V.",2018-01-18,6581.13146240152,USD,México
191,Zidovudina + Lamivudina 300 mg +150 mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"ILS, INTEGRADORA LOGÍSTICA EN SALUD, S.A. DE C.V.",2018-01-18,3611.59653424474,USD,México
192,Zidovudina + Lamivudina 300 mg +150 mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"ILS, INTEGRADORA LOGÍSTICA EN SALUD, S.A. DE C.V.",2018-01-18,361.159653424474,USD,México
193,Zidovudina + Lamivudina 300 mg +150 mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"ILS, INTEGRADORA LOGÍSTICA EN SALUD, S.A. DE C.V.",2018-01-18,762.448157229445,USD,México
194,Zidovudina + Lamivudina 300 mg +150 mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"ILS, INTEGRADORA LOGÍSTICA EN SALUD, S.A. DE C.V.",2018-01-18,1524.89631445889,USD,México
195,Emtricitabina 200mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"ILS, INTEGRADORA LOGÍSTICA EN SALUD, S.A. DE C.V.",2018-01-18,89.1463450810266,USD,México
196,Emtricitabina 200mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"ILS, INTEGRADORA LOGÍSTICA EN SALUD, S.A. DE C.V.",2018-01-18,53.4878070486159,USD,México
197,Emtricitabina 200mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"ILS, INTEGRADORA LOGÍSTICA EN SALUD, S.A. DE C.V.",2018-01-18,89.1463450810266,USD,México
198,Emtricitabina 200mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"ILS, INTEGRADORA LOGÍSTICA EN SALUD, S.A. DE C.V.",2018-01-18,17.8292690162053,USD,México
199,Emtricitabina 200mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"ILS, INTEGRADORA LOGÍSTICA EN SALUD, S.A. DE C.V.",2018-01-18,35.6585380324106,USD,México
200,Emtricitabina 200mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"ILS, INTEGRADORA LOGÍSTICA EN SALUD, S.A. DE C.V.",2018-01-18,35.6585380324106,USD,México
201,Lamivudina 150mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"ILS, INTEGRADORA LOGÍSTICA EN SALUD, S.A. DE C.V.",2018-01-18,61.4408045981186,USD,México
202,Lamivudina 150mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"ILS, INTEGRADORA LOGÍSTICA EN SALUD, S.A. DE C.V.",2018-01-18,225.282950193102,USD,México
203,Lamivudina 150mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"ILS, INTEGRADORA LOGÍSTICA EN SALUD, S.A. DE C.V.",2018-01-18,204.802681993729,USD,México
204,Lamivudina 150mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"ILS, INTEGRADORA LOGÍSTICA EN SALUD, S.A. DE C.V.",2018-01-18,2109.46762453541,USD,México
205,Lamivudina 150mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"ILS, INTEGRADORA LOGÍSTICA EN SALUD, S.A. DE C.V.",2018-01-18,471.046168585576,USD,México
206,Lamivudina 150mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"ILS, INTEGRADORA LOGÍSTICA EN SALUD, S.A. DE C.V.",2018-01-18,61.4408045981186,USD,México
207,Lamivudina 150mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"ILS, INTEGRADORA LOGÍSTICA EN SALUD, S.A. DE C.V.",2018-01-18,307.204022990593,USD,México
208,Lamivudina 150mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"ILS, INTEGRADORA LOGÍSTICA EN SALUD, S.A. DE C.V.",2018-01-18,61.4408045981186,USD,México
209,Lamivudina 150mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"ILS, INTEGRADORA LOGÍSTICA EN SALUD, S.A. DE C.V.",2018-01-18,3317.8034482984,USD,México
210,Lamivudina 150mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"ILS, INTEGRADORA LOGÍSTICA EN SALUD, S.A. DE C.V.",2018-01-18,1290.25689656049,USD,México
211,Lamivudina 150mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"ILS, INTEGRADORA LOGÍSTICA EN SALUD, S.A. DE C.V.",2018-01-18,122.881609196237,USD,México
212,Lamivudina 150mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"ILS, INTEGRADORA LOGÍSTICA EN SALUD, S.A. DE C.V.",2018-01-18,184.322413794356,USD,México
213,Lamivudina 150mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"ILS, INTEGRADORA LOGÍSTICA EN SALUD, S.A. DE C.V.",2018-01-18,163.842145594983,USD,México
214,Lamivudina 150mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"ILS, INTEGRADORA LOGÍSTICA EN SALUD, S.A. DE C.V.",2018-01-18,1044.49367816802,USD,México
215,Lamivudina 150mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"ILS, INTEGRADORA LOGÍSTICA EN SALUD, S.A. DE C.V.",2018-01-18,389.125095788084,USD,México
216,Lamivudina 150mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"ILS, INTEGRADORA LOGÍSTICA EN SALUD, S.A. DE C.V.",2018-01-18,245.763218392474,USD,México
217,Lamivudina 150mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"ILS, INTEGRADORA LOGÍSTICA EN SALUD, S.A. DE C.V.",2018-01-18,122.881609196237,USD,México
218,Lamivudina 150mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"ILS, INTEGRADORA LOGÍSTICA EN SALUD, S.A. DE C.V.",2018-01-18,122.881609196237,USD,México
219,Lamivudina 150mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"ILS, INTEGRADORA LOGÍSTICA EN SALUD, S.A. DE C.V.",2018-01-18,20.4802681993729,USD,México
220,Lamivudina 150mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"ILS, INTEGRADORA LOGÍSTICA EN SALUD, S.A. DE C.V.",2018-01-18,491.526436784949,USD,México
221,Lamivudina 150mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"ILS, INTEGRADORA LOGÍSTICA EN SALUD, S.A. DE C.V.",2018-01-18,266.243486591847,USD,México
222,Lamivudina 150mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"ILS, INTEGRADORA LOGÍSTICA EN SALUD, S.A. DE C.V.",2018-01-18,61.4408045981186,USD,México
223,Lamivudina 150mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"ILS, INTEGRADORA LOGÍSTICA EN SALUD, S.A. DE C.V.",2018-01-18,430.08563218683,USD,México
224,Lamivudina 150mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"ILS, INTEGRADORA LOGÍSTICA EN SALUD, S.A. DE C.V.",2018-01-18,102.401340996864,USD,México
225,Lamivudina 150mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"ILS, INTEGRADORA LOGÍSTICA EN SALUD, S.A. DE C.V.",2018-01-18,2785.31647511471,USD,México
226,Lamivudina 150mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"ILS, INTEGRADORA LOGÍSTICA EN SALUD, S.A. DE C.V.",2018-01-18,61.4408045981186,USD,México
227,Lamivudina 150mg,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"ILS, INTEGRADORA LOGÍSTICA EN SALUD, S.A. DE C.V.",2018-01-18,655.368582379932,USD,México
228,Efavirenz 600mg,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"BIRMEX, S.A. DE C.V.",2018-01-18,4201.63098185363,USD,México
229,Efavirenz 600mg,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"BIRMEX, S.A. DE C.V.",2018-01-18,11.4798660706383,USD,México
230,Efavirenz 600mg,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"BIRMEX, S.A. DE C.V.",2018-01-18,9643.08749933619,USD,México
231,Efavirenz 600mg,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"BIRMEX, S.A. DE C.V.",2018-01-18,11.4798660706383,USD,México
232,Efavirenz 600mg,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"BIRMEX, S.A. DE C.V.",2018-01-18,2617.40946410554,USD,México
233,Efavirenz 600mg,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"BIRMEX, S.A. DE C.V.",2018-01-18,769.151026732767,USD,México
234,Efavirenz 600mg,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"BIRMEX, S.A. DE C.V.",2018-01-18,264.036919624681,USD,México
235,Tripanavir 250mg ,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"RALCA, S.A. DE C.V.",2018-01-18,335.692387938178,USD,México
236,Tripanavir 250mg ,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"RALCA, S.A. DE C.V.",2018-01-18,503.538581907266,USD,México
237,Tripanavir 250mg ,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"RALCA, S.A. DE C.V.",2018-01-18,167.846193969089,USD,México
238,Tripanavir 250mg ,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"RALCA, S.A. DE C.V.",2018-01-18,335.692387938178,USD,México
239,Tripanavir 250mg ,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"RALCA, S.A. DE C.V.",2018-01-18,167.846193969089,USD,México
240,Tripanavir 250mg ,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"RALCA, S.A. DE C.V.",2018-01-18,335.692387938178,USD,México
241,Tripanavir 250mg ,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"RALCA, S.A. DE C.V.",2018-01-18,503.538581907266,USD,México
242,Tripanavir 250mg ,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"RALCA, S.A. DE C.V.",2018-01-18,167.846193969089,USD,México
243,Tripanavir 250mg ,LICITACIÓN PÚBLICA,Licitación,CENSIDA,"RALCA, S.A. DE C.V.",2018-01-18,335.692387938178,USD,México
244,Raltegravir 400 mg tableta masticables frasco 60 tab,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-01-18,1545.37554305074,USD,México
245,Raltegravir 400 mg tableta masticables frasco 60 tab,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-01-18,883.071738886137,USD,México
246,Raltegravir 400 mg tableta masticables frasco 60 tab,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-01-18,2428.44728193688,USD,México
247,Raltegravir 400 mg tableta masticables frasco 60 tab,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-01-18,7947.64564997523,USD,México
248,Raltegravir 400 mg tableta masticables frasco 60 tab,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-01-18,3090.75108610148,USD,México
249,Raltegravir 400 mg tableta masticables frasco 60 tab,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-01-18,8830.71738886137,USD,México
250,Raltegravir 400 mg tableta masticables frasco 60 tab,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-01-18,7506.10978053216,USD,México
251,Raltegravir 400 mg tableta masticables frasco 60 tab,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-01-18,3532.28695554455,USD,México
252,Raltegravir 400 mg tableta masticables frasco 60 tab,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-01-18,58282.734766485,USD,México
253,Raltegravir 400 mg tableta masticables frasco 60 tab,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-01-18,1324.60760832921,USD,México
254,Raltegravir 400 mg tableta masticables frasco 60 tab,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-01-18,4636.12662915222,USD,México
255,Raltegravir 400 mg tableta masticables frasco 60 tab,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-01-18,3532.28695554455,USD,México
256,Raltegravir 400 mg tableta masticables frasco 60 tab,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-01-18,5077.66249859529,USD,México
257,Raltegravir 400 mg tableta masticables frasco 60 tab,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-01-18,45478.1945526361,USD,México
258,Raltegravir 400 mg tableta masticables frasco 60 tab,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-01-18,44374.3548790284,USD,México
259,Raltegravir 400 mg tableta masticables frasco 60 tab,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-01-18,4636.12662915222,USD,México
260,Raltegravir 400 mg tableta masticables frasco 60 tab,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-01-18,1324.60760832921,USD,México
261,Raltegravir 400 mg tableta masticables frasco 60 tab,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-01-18,2869.98315137994,USD,México
262,Raltegravir 400 mg tableta masticables frasco 60 tab,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-01-18,1986.91141249381,USD,México
263,Raltegravir 400 mg tableta masticables frasco 60 tab,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-01-18,20310.6499943811,USD,México
264,Raltegravir 400 mg tableta masticables frasco 60 tab,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-01-18,1766.14347777227,USD,México
265,Raltegravir 400 mg tableta masticables frasco 60 tab,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-01-18,20531.4179291027,USD,México
266,Raltegravir 400 mg tableta masticables frasco 60 tab,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-01-18,4415.35869443068,USD,México
267,Raltegravir 400 mg tableta masticables frasco 60 tab,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-01-18,9934.55706246904,USD,México
268,Raltegravir 400 mg tableta masticables frasco 60 tab,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-01-18,3311.51902082301,USD,México
269,Raltegravir 400 mg tableta masticables frasco 60 tab,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-01-18,7064.5739110891,USD,México
270,Raltegravir 400 mg tableta masticables frasco 60 tab,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-01-18,13466.8440180136,USD,México
271,Raltegravir 400 mg tableta masticables frasco 60 tab,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-01-18,3090.75108610148,USD,México
272,Raltegravir 400 mg tableta masticables frasco 60 tab,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-01-18,662.303804164603,USD,México
273,Raltegravir 400 mg tableta masticables frasco 60 tab,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-01-18,1103.83967360767,USD,México
274,Raltegravir 400 mg tableta masticables frasco 60 tab,ADJUDICACIÓN DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-01-18,2207.67934721534,USD,México
